id,first_name,last_name,customer_name,email,amount,currency,status
CUST-002106,Dyanna,Bathilda,Dyanna Bathilda,dyannabathilda@gmail.com,513790,INR,recovered
CUST-002107,Carroll,Adon,Carroll Adon,carrolladon@gmail.com,995770,INR,overdue
CUST-002108,Celine,Baten,Celine Baten,celinebaten@gmail.com,51080,INR,active
CUST-002109,Gisella,Amye,Gisella Amye,gisellaamye@gmail.com,653190,INR,in_progress
CUST-002110,Fallon,Bagley,Fallon Bagley,fallonbagley@gmail.com,712030,INR,active
CUST-002111,Dora,Baillieu,Dora Baillieu,dorabaillieu@gmail.com,238390,INR,recovered
CUST-002112,Davida,Athalia,Davida Athalia,davidaathalia@gmail.com,566310,INR,active
CUST-002113,Chrysa,Bartko,Chrysa Bartko,chrysabartko@gmail.com,154660,INR,overdue
CUST-002114,Alameda,Atalie,Alameda Atalie,alamedaatalie@gmail.com,64280,INR,active
CUST-002115,Guinevere,Adham,Guinevere Adham,guinevereadham@gmail.com,706450,INR,pending
CUST-002116,Britteny,Boesch,Britteny Boesch,brittenyboesch@gmail.com,795060,INR,in_progress
CUST-002117,Cherey,Bearce,Cherey Bearce,chereybearce@gmail.com,286410,INR,in_progress
CUST-002118,Alison,Aniweta,Alison Aniweta,alisonaniweta@gmail.com,527630,INR,active
CUST-002119,Caitrin,Arden,Caitrin Arden,caitrinarden@gmail.com,701880,INR,pending
CUST-002120,Almeda,Baryram,Almeda Baryram,almedabaryram@gmail.com,962310,INR,pending
CUST-002121,Catlin,Alisen,Catlin Alisen,catlinalisen@gmail.com,804020,INR,pending
CUST-002122,Denny,Beedon,Denny Beedon,dennybeedon@gmail.com,11050,INR,in_progress
CUST-002123,Isabella,Alessandro,Isabella Alessandro,isabellaalessandro@gmail.com,670380,INR,recovered
CUST-002124,Dorothee,Aliber,Dorothee Aliber,dorotheealiber@gmail.com,517510,INR,in_progress
CUST-002125,Celeste,Annissa,Celeste Annissa,celesteannissa@gmail.com,42030,INR,overdue
CUST-002126,Charmion,Aland,Charmion Aland,charmionaland@gmail.com,401830,INR,overdue
CUST-002127,Brynna,Alethia,Brynna Alethia,brynnaalethia@gmail.com,508360,INR,recovered
CUST-002128,Gwenny,Ange,Gwenny Ange,gwennyange@gmail.com,474110,INR,active
CUST-002129,Ag,Ambrogio,Ag Ambrogio,agambrogio@gmail.com,133830,INR,active
CUST-002130,Janela,Ardyth,Janela Ardyth,janelaardyth@gmail.com,223430,INR,overdue
CUST-002131,Ashly,Backler,Ashly Backler,ashlybackler@gmail.com,317440,INR,pending
CUST-002132,Ines,Aldin,Ines Aldin,inesaldin@gmail.com,541620,INR,in_progress
CUST-002133,Gwenni,Aria,Gwenni Aria,gwenniaria@gmail.com,415880,INR,in_progress
CUST-002134,Analiese,Blanding,Analiese Blanding,analieseblanding@gmail.com,671630,INR,pending
CUST-002135,Fawnia,Bindman,Fawnia Bindman,fawniabindman@gmail.com,190600,INR,pending
CUST-002136,Imogene,Batory,Imogene Batory,imogenebatory@gmail.com,368090,INR,recovered
CUST-002137,Gus,Astrea,Gus Astrea,gusastrea@gmail.com,429270,INR,overdue
CUST-002138,Ardis,Artamas,Ardis Artamas,ardisartamas@gmail.com,5470,INR,pending
CUST-002139,Brit,Beulah,Brit Beulah,britbeulah@gmail.com,661260,INR,pending
CUST-002140,Angelle,Shetty,Angelle Shetty,angelleshetty@gmail.com,630320,INR,active
CUST-002141,Florencia,Bazluke,Florencia Bazluke,florenciabazluke@gmail.com,395740,INR,recovered
CUST-002142,Dorthy,Armilda,Dorthy Armilda,dorthyarmilda@gmail.com,660850,INR,overdue
CUST-002143,Fionna,Barrett,Fionna Barrett,fionnabarrett@gmail.com,719250,INR,active
CUST-002144,Gretta,Bayly,Gretta Bayly,grettabayly@gmail.com,349110,INR,in_progress
CUST-002145,Jean,Agueda,Jean Agueda,jeanagueda@gmail.com,584660,INR,overdue
CUST-002146,Deanne,Bibbye,Deanne Bibbye,deannebibbye@gmail.com,218380,INR,active
CUST-002147,Gus,Autumn,Gus Autumn,gusautumn@gmail.com,325580,INR,overdue
CUST-002148,Evangelin,Belldas,Evangelin Belldas,evangelinbelldas@gmail.com,824210,INR,in_progress
CUST-002149,Auberta,Alper,Auberta Alper,aubertaalper@gmail.com,493460,INR,recovered
CUST-002150,Fan,Abie,Fan Abie,fanabie@gmail.com,54600,INR,in_progress
CUST-002151,Dotti,Adah,Dotti Adah,dottiadah@gmail.com,524820,INR,overdue
CUST-002152,Jacklyn,Aker,Jacklyn Aker,jacklynaker@gmail.com,417780,INR,in_progress
CUST-002153,Anjanette,Bail,Anjanette Bail,anjanettebail@gmail.com,381720,INR,pending
CUST-002154,Darla,Archaimbaud,Darla Archaimbaud,darlaarchaimbaud@gmail.com,283610,INR,overdue
CUST-002155,Albertina,Abran,Albertina Abran,albertinaabran@gmail.com,591340,INR,in_progress
CUST-002156,Clovis,Beaufert,Clovis Beaufert,clovisbeaufert@gmail.com,983440,INR,in_progress
CUST-002157,Collette,Rao,Collette Rao,colletterao@gmail.com,772050,INR,overdue
CUST-002158,Carry,Akeyla,Carry Akeyla,carryakeyla@gmail.com,81970,INR,recovered
CUST-002159,Elisa,Beaulieu,Elisa Beaulieu,elisabeaulieu@gmail.com,509680,INR,in_progress
CUST-002160,Dena,Begga,Dena Begga,denabegga@gmail.com,576090,INR,recovered
CUST-002161,Elnora,Armin,Elnora Armin,elnoraarmin@gmail.com,254940,INR,overdue
CUST-002162,Arden,Dutta,Arden Dutta,ardendutta@gmail.com,93860,INR,pending
CUST-002163,Felice,Annunciata,Felice Annunciata,feliceannunciata@gmail.com,346440,INR,active
CUST-002164,Catrina,Bobbye,Catrina Bobbye,catrinabobbye@gmail.com,33420,INR,pending
CUST-002165,Felecia,Behn,Felecia Behn,feleciabehn@gmail.com,60740,INR,recovered
CUST-002166,Ebony,Bloxberg,Ebony Bloxberg,ebonybloxberg@gmail.com,491390,INR,active
CUST-002167,Danila,Beauvais,Danila Beauvais,danilabeauvais@gmail.com,328970,INR,active
CUST-002168,Candide,Aramen,Candide Aramen,candidearamen@gmail.com,340330,INR,active
CUST-002169,Arlee,Adamsun,Arlee Adamsun,arleeadamsun@gmail.com,620830,INR,recovered
CUST-002170,Denice,Ashely,Denice Ashely,deniceashely@gmail.com,39220,INR,in_progress
CUST-002171,Caroljean,Barthol,Caroljean Barthol,caroljeanbarthol@gmail.com,591460,INR,recovered
CUST-002172,Damita,Bartholemy,Damita Bartholemy,damitabartholemy@gmail.com,58540,INR,recovered
CUST-002173,Anallise,Shukla,Anallise Shukla,analliseshukla@gmail.com,885040,INR,recovered
CUST-002174,Farrah,Beckerman,Farrah Beckerman,farrahbeckerman@gmail.com,352250,INR,overdue
CUST-002175,Christi,Baler,Christi Baler,christibaler@gmail.com,283100,INR,in_progress
CUST-002176,Hyacinth,Blankenship,Hyacinth Blankenship,hyacinthblankenship@gmail.com,119970,INR,in_progress
CUST-002177,Gusty,Argent,Gusty Argent,gustyargent@gmail.com,456770,INR,pending
CUST-002178,Elysee,Azeria,Elysee Azeria,elyseeazeria@gmail.com,593930,INR,overdue
CUST-002179,Ethelda,Bethena,Ethelda Bethena,etheldabethena@gmail.com,631700,INR,pending
CUST-002180,Jacenta,Annadiana,Jacenta Annadiana,jacentaannadiana@gmail.com,912330,INR,active
CUST-002181,Aurore,Bernadine,Aurore Bernadine,aurorebernadine@gmail.com,711470,INR,pending
CUST-002182,Janot,Beatrisa,Janot Beatrisa,janotbeatrisa@gmail.com,472090,INR,recovered
CUST-002183,Gayleen,Antebi,Gayleen Antebi,gayleenantebi@gmail.com,76060,INR,active
CUST-002184,Caralie,Aila,Caralie Aila,caralieaila@gmail.com,940120,INR,overdue
CUST-002185,Cissy,Any,Cissy Any,cissyany@gmail.com,176350,INR,active
CUST-002186,Fayth,Blaseio,Fayth Blaseio,faythblaseio@gmail.com,492550,INR,in_progress
CUST-002187,Blancha,Abrahams,Blancha Abrahams,blanchaabrahams@gmail.com,108610,INR,pending
CUST-002188,Gretal,Bethesda,Gretal Bethesda,gretalbethesda@gmail.com,490770,INR,in_progress
CUST-002189,Harli,Aloisia,Harli Aloisia,harlialoisia@gmail.com,514080,INR,active
CUST-002190,Blinnie,Benedikt,Blinnie Benedikt,blinniebenedikt@gmail.com,288710,INR,in_progress
CUST-002191,Emelita,Bocock,Emelita Bocock,emelitabocock@gmail.com,36300,INR,overdue
CUST-002192,Corrina,Andras,Corrina Andras,corrinaandras@gmail.com,710610,INR,active
CUST-002193,Carlota,Barris,Carlota Barris,carlotabarris@gmail.com,510790,INR,pending
CUST-002194,Annis,Azelea,Annis Azelea,annisazelea@gmail.com,874930,INR,overdue
CUST-002195,Arabele,Alburga,Arabele Alburga,arabelealburga@gmail.com,830830,INR,in_progress
CUST-002196,Harrie,Anny,Harrie Anny,harrieanny@gmail.com,166980,INR,recovered
CUST-002197,Fianna,Kumar,Fianna Kumar,fiannakumar@gmail.com,653950,INR,active
CUST-002198,Gillie,Aleris,Gillie Aleris,gilliealeris@gmail.com,816850,INR,overdue
CUST-002199,Clarita,Andrews,Clarita Andrews,claritaandrews@gmail.com,208850,INR,overdue
CUST-002200,Annmarie,Blaise,Annmarie Blaise,annmarieblaise@gmail.com,795640,INR,recovered
CUST-002201,Andree,Adorl,Andree Adorl,andreeadorl@gmail.com,732250,INR,recovered
CUST-002202,Barbee,Alber,Barbee Alber,barbeealber@gmail.com,984420,INR,in_progress
CUST-002203,Elinor,Alberic,Elinor Alberic,elinoralberic@gmail.com,370840,INR,pending
CUST-002204,Adrianne,Alatea,Adrianne Alatea,adriannealatea@gmail.com,991780,INR,active
CUST-002205,Dyana,Anthony,Dyana Anthony,dyanaanthony@gmail.com,396400,INR,recovered
CUST-002206,Fanny,Bird,Fanny Bird,fannybird@gmail.com,88760,INR,pending
CUST-002207,Hedwig,Acherman,Hedwig Acherman,hedwigacherman@gmail.com,238710,INR,in_progress
CUST-002208,Carina,Aniela,Carina Aniela,carinaaniela@gmail.com,720040,INR,recovered
CUST-002209,Cathy,Adila,Cathy Adila,cathyadila@gmail.com,953100,INR,in_progress
CUST-002210,Emera,Alyse,Emera Alyse,emeraalyse@gmail.com,859180,INR,overdue
CUST-002211,Farah,Batchelor,Farah Batchelor,farahbatchelor@gmail.com,140910,INR,overdue
CUST-002212,Harmony,Arline,Harmony Arline,harmonyarline@gmail.com,977010,INR,overdue
CUST-002213,Fawnia,Abbe,Fawnia Abbe,fawniaabbe@gmail.com,115030,INR,overdue
CUST-002214,Glori,Bidget,Glori Bidget,gloribidget@gmail.com,524530,INR,active
CUST-002215,Benedetta,Aunson,Benedetta Aunson,benedettaaunson@gmail.com,454710,INR,active
CUST-002216,Charlot,Agnew,Charlot Agnew,charlotagnew@gmail.com,643980,INR,active
CUST-002217,Hildagarde,Arlin,Hildagarde Arlin,hildagardearlin@gmail.com,475690,INR,in_progress
CUST-002218,Averil,Barsky,Averil Barsky,averilbarsky@gmail.com,260830,INR,pending
CUST-002219,Ginger,Albertson,Ginger Albertson,gingeralbertson@gmail.com,305010,INR,active
CUST-002220,Hallie,Amar,Hallie Amar,hallieamar@gmail.com,736100,INR,overdue
CUST-002221,Deane,Alec,Deane Alec,deanealec@gmail.com,698120,INR,recovered
CUST-002222,Cissy,Ahmed,Cissy Ahmed,cissyahmed@gmail.com,301330,INR,pending
CUST-002223,Eolanda,Bee,Eolanda Bee,eolandabee@gmail.com,864650,INR,active
CUST-002224,Navya,Barrus,Navya Barrus,navyabarrus@gmail.com,948340,INR,in_progress
CUST-002225,Cindee,Bobseine,Cindee Bobseine,cindeebobseine@gmail.com,307820,INR,active
CUST-002226,Vedant,Blumenthal,Vedant Blumenthal,vedantblumenthal@gmail.com,974160,INR,in_progress
CUST-002227,Cristy,Alex,Cristy Alex,cristyalex@gmail.com,721980,INR,overdue
CUST-002228,Guglielma,Audri,Guglielma Audri,guglielmaaudri@gmail.com,104420,INR,recovered
CUST-002229,Halette,Kapoor,Halette Kapoor,halettekapoor@gmail.com,493730,INR,overdue
CUST-002230,Isobel,Aurilia,Isobel Aurilia,isobelaurilia@gmail.com,528420,INR,active
CUST-002231,Eolande,Bixler,Eolande Bixler,eolandebixler@gmail.com,912180,INR,active
CUST-002232,Gweneth,Berkie,Gweneth Berkie,gwenethberkie@gmail.com,727180,INR,pending
CUST-002233,Demeter,Aubry,Demeter Aubry,demeteraubry@gmail.com,527290,INR,recovered
CUST-002234,Jaymee,Andromeda,Jaymee Andromeda,jaymeeandromeda@gmail.com,212860,INR,active
CUST-002235,Cissiee,Ammadis,Cissiee Ammadis,cissieeammadis@gmail.com,371370,INR,pending
CUST-002236,Allissa,April,Allissa April,allissaapril@gmail.com,977930,INR,overdue
CUST-002237,Aretha,Adlar,Aretha Adlar,arethaadlar@gmail.com,730420,INR,in_progress
CUST-002238,Abigail,Allx,Abigail Allx,abigailallx@gmail.com,217550,INR,recovered
CUST-002239,Khushi,Azriel,Khushi Azriel,khushiazriel@gmail.com,348090,INR,pending
CUST-002240,Celestyna,Asa,Celestyna Asa,celestynaasa@gmail.com,533150,INR,active
CUST-002241,Dita,Asel,Dita Asel,ditaasel@gmail.com,93640,INR,pending
CUST-002242,Brenn,Allisan,Brenn Allisan,brennallisan@gmail.com,421290,INR,in_progress
CUST-002243,Florencia,Beare,Florencia Beare,florenciabeare@gmail.com,400160,INR,overdue
CUST-002244,Helge,Bobine,Helge Bobine,helgebobine@gmail.com,461410,INR,in_progress
CUST-002245,Jany,Adrial,Jany Adrial,janyadrial@gmail.com,336360,INR,recovered
CUST-002246,Germana,Batista,Germana Batista,germanabatista@gmail.com,560420,INR,active
CUST-002247,Henrieta,Blasius,Henrieta Blasius,henrietablasius@gmail.com,198620,INR,recovered
CUST-002248,Cordy,Andel,Cordy Andel,cordyandel@gmail.com,892360,INR,overdue
CUST-002249,Clio,Blackwell,Clio Blackwell,clioblackwell@gmail.com,98890,INR,overdue
CUST-002250,Barbee,Almita,Barbee Almita,barbeealmita@gmail.com,85190,INR,in_progress
CUST-002251,Casey,Alexio,Casey Alexio,caseyalexio@gmail.com,351730,INR,active
CUST-002252,Jacinta,Boff,Jacinta Boff,jacintaboff@gmail.com,975220,INR,active
CUST-002253,Gertrudis,Amadeo,Gertrudis Amadeo,gertrudisamadeo@gmail.com,67200,INR,in_progress
CUST-002254,Addie,Alpert,Addie Alpert,addiealpert@gmail.com,177610,INR,pending
CUST-002255,Chery,Aschim,Chery Aschim,cheryaschim@gmail.com,350110,INR,active
CUST-002256,Alvina,Kaur,Alvina Kaur,alvinakaur@gmail.com,996530,INR,in_progress
CUST-002257,Inna,Blondell,Inna Blondell,innablondell@gmail.com,590730,INR,recovered
CUST-002258,Fayette,Roy,Fayette Roy,fayetteroy@gmail.com,107150,INR,in_progress
CUST-002259,Ardisj,Arun,Ardisj Arun,ardisjarun@gmail.com,789380,INR,overdue
CUST-002260,George,Baptist,George Baptist,georgebaptist@gmail.com,537510,INR,pending
CUST-002261,Cybil,Akerboom,Cybil Akerboom,cybilakerboom@gmail.com,610840,INR,in_progress
CUST-002262,Gloria,Beilul,Gloria Beilul,gloriabeilul@gmail.com,780540,INR,pending
CUST-002263,Aigneis,Blythe,Aigneis Blythe,aigneisblythe@gmail.com,690010,INR,recovered
CUST-002264,Adelle,Bakerman,Adelle Bakerman,adellebakerman@gmail.com,614430,INR,recovered
CUST-002265,Carleen,Belvia,Carleen Belvia,carleenbelvia@gmail.com,99710,INR,active
CUST-002266,Avivah,Arlin,Avivah Arlin,avivaharlin@gmail.com,593880,INR,in_progress
CUST-002267,Fiann,Blanc,Fiann Blanc,fiannblanc@gmail.com,685130,INR,active
CUST-002268,Bernie,Aldric,Bernie Aldric,berniealdric@gmail.com,626950,INR,active
CUST-002269,Harrie,Anana,Harrie Anana,harrieanana@gmail.com,976220,INR,pending
CUST-002270,Christye,Bloxberg,Christye Bloxberg,christyebloxberg@gmail.com,944740,INR,pending
CUST-002271,Andromache,Alix,Andromache Alix,andromachealix@gmail.com,155880,INR,recovered
CUST-002272,Glynis,Barbey,Glynis Barbey,glynisbarbey@gmail.com,379840,INR,pending
CUST-002273,Emilee,Singh,Emilee Singh,emileesingh@gmail.com,760230,INR,overdue
CUST-002274,Janot,Alroi,Janot Alroi,janotalroi@gmail.com,170470,INR,active
CUST-002275,Edith,Airla,Edith Airla,edithairla@gmail.com,420330,INR,recovered
CUST-002276,Gloria,Bazil,Gloria Bazil,gloriabazil@gmail.com,259800,INR,pending
CUST-002277,Agnese,Aubyn,Agnese Aubyn,agneseaubyn@gmail.com,272050,INR,pending
CUST-002278,Ivett,Ahmed,Ivett Ahmed,ivettahmed@gmail.com,987560,INR,active
CUST-002279,Brynna,Alyosha,Brynna Alyosha,brynnaalyosha@gmail.com,750450,INR,recovered
CUST-002280,Annamaria,Ambrosine,Annamaria Ambrosine,annamariaambrosine@gmail.com,484940,INR,overdue
CUST-002281,Hildagard,Artemas,Hildagard Artemas,hildagardartemas@gmail.com,391360,INR,pending
CUST-002282,Swati,Bobbye,Swati Bobbye,swatibobbye@gmail.com,250760,INR,in_progress
CUST-002283,Dyane,Avram,Dyane Avram,dyaneavram@gmail.com,506460,INR,recovered
CUST-002284,Mahi,An,Mahi An,mahian@gmail.com,110880,INR,pending
CUST-002285,Davita,Angadresma,Davita Angadresma,davitaangadresma@gmail.com,513640,INR,recovered
CUST-002286,Celinka,Bender,Celinka Bender,celinkabender@gmail.com,653600,INR,pending
CUST-002287,Annadiana,Aime,Annadiana Aime,annadianaaime@gmail.com,153390,INR,active
CUST-002288,Fernande,Patil,Fernande Patil,fernandepatil@gmail.com,475790,INR,in_progress
CUST-002289,Averil,Berthoud,Averil Berthoud,averilberthoud@gmail.com,173270,INR,in_progress
CUST-002290,Dulcinea,Annadiana,Dulcinea Annadiana,dulcineaannadiana@gmail.com,696940,INR,active
CUST-002291,Ardella,Askwith,Ardella Askwith,ardellaaskwith@gmail.com,718590,INR,in_progress
CUST-002292,Carlee,Arvell,Carlee Arvell,carleearvell@gmail.com,530890,INR,in_progress
CUST-002293,Fanchette,Bensky,Fanchette Bensky,fanchettebensky@gmail.com,910890,INR,pending
CUST-002294,Arleta,Adalard,Arleta Adalard,arletaadalard@gmail.com,769550,INR,in_progress
CUST-002295,Amelina,Audly,Amelina Audly,amelinaaudly@gmail.com,613550,INR,overdue
CUST-002296,Alleen,Bili,Alleen Bili,alleenbili@gmail.com,217990,INR,recovered
CUST-002297,Anissa,Berton,Anissa Berton,anissaberton@gmail.com,486400,INR,overdue
CUST-002298,Adora,Berne,Adora Berne,adoraberne@gmail.com,415990,INR,overdue
CUST-002299,Carolann,Acima,Carolann Acima,carolannacima@gmail.com,361700,INR,in_progress
CUST-002300,Adoree,Billi,Adoree Billi,adoreebilli@gmail.com,755150,INR,overdue
CUST-002301,Elaina,Bigler,Elaina Bigler,elainabigler@gmail.com,386420,INR,recovered
CUST-002302,Elvera,Agnola,Elvera Agnola,elveraagnola@gmail.com,610380,INR,overdue
CUST-002303,Briney,Agarwal,Briney Agarwal,brineyagarwal@gmail.com,110530,INR,pending
CUST-002304,Celisse,Bink,Celisse Bink,celissebink@gmail.com,975350,INR,overdue
CUST-002305,Enid,Bettine,Enid Bettine,enidbettine@gmail.com,571910,INR,active
CUST-002306,Cordula,Belita,Cordula Belita,cordulabelita@gmail.com,309830,INR,recovered
CUST-002307,Jeannine,Alleyne,Jeannine Alleyne,jeanninealleyne@gmail.com,686270,INR,in_progress
CUST-002308,Editha,Bellda,Editha Bellda,edithabellda@gmail.com,950930,INR,in_progress
CUST-002309,Cornelia,Beale,Cornelia Beale,corneliabeale@gmail.com,118860,INR,in_progress
CUST-002310,Clara,Adonis,Clara Adonis,claraadonis@gmail.com,15890,INR,overdue
CUST-002311,Friederike,Alyson,Friederike Alyson,friederikealyson@gmail.com,260260,INR,active
CUST-002312,Courtney,Banky,Courtney Banky,courtneybanky@gmail.com,754720,INR,active
CUST-002313,Daniele,Baxy,Daniele Baxy,danielebaxy@gmail.com,842790,INR,recovered
CUST-002314,Jenica,Ardith,Jenica Ardith,jenicaardith@gmail.com,871260,INR,recovered
CUST-002315,Druci,Amabil,Druci Amabil,druciamabil@gmail.com,35680,INR,recovered
CUST-002316,Debra,Belier,Debra Belier,debrabelier@gmail.com,814900,INR,pending
CUST-002317,Fidelity,Aldon,Fidelity Aldon,fidelityaldon@gmail.com,539720,INR,recovered
CUST-002318,Eleanore,Beauregard,Eleanore Beauregard,eleanorebeauregard@gmail.com,485260,INR,active
CUST-002319,Chery,Amary,Chery Amary,cheryamary@gmail.com,245320,INR,recovered
CUST-002320,Hallie,Adhern,Hallie Adhern,hallieadhern@gmail.com,851150,INR,recovered
CUST-002321,Carmelle,August,Carmelle August,carmelleaugust@gmail.com,947380,INR,active
CUST-002322,Issie,Adelbert,Issie Adelbert,issieadelbert@gmail.com,32040,INR,pending
CUST-002323,Damara,Australia,Damara Australia,damaraaustralia@gmail.com,886470,INR,overdue
CUST-002324,Brinna,Arva,Brinna Arva,brinnaarva@gmail.com,514500,INR,active
CUST-002325,Ertha,Aia,Ertha Aia,erthaaia@gmail.com,251120,INR,pending
CUST-002326,Camilla,Boelter,Camilla Boelter,camillaboelter@gmail.com,214490,INR,active
CUST-002327,Hephzibah,Bensky,Hephzibah Bensky,hephzibahbensky@gmail.com,416960,INR,active
CUST-002328,Jania,Alathia,Jania Alathia,janiaalathia@gmail.com,445570,INR,in_progress
CUST-002329,Corabella,Amory,Corabella Amory,corabellaamory@gmail.com,73240,INR,recovered
CUST-002330,Clarette,Asare,Clarette Asare,claretteasare@gmail.com,667450,INR,pending
CUST-002331,Anderea,Andrej,Anderea Andrej,andereaandrej@gmail.com,962190,INR,pending
CUST-002332,Bess,Bergerac,Bess Bergerac,bessbergerac@gmail.com,83810,INR,active
CUST-002333,Deanne,Alvan,Deanne Alvan,deannealvan@gmail.com,535560,INR,overdue
CUST-002334,Harmony,Beattie,Harmony Beattie,harmonybeattie@gmail.com,349870,INR,active
CUST-002335,Saurabh,Bagley,Saurabh Bagley,saurabhbagley@gmail.com,914820,INR,active
CUST-002336,Cosette,Autrey,Cosette Autrey,cosetteautrey@gmail.com,901800,INR,overdue
CUST-002337,Federica,Akerboom,Federica Akerboom,federicaakerboom@gmail.com,878430,INR,active
CUST-002338,Fayina,Amil,Fayina Amil,fayinaamil@gmail.com,667520,INR,recovered
CUST-002339,Emelyne,Asta,Emelyne Asta,emelyneasta@gmail.com,371490,INR,overdue
CUST-002340,Eleanor,Africa,Eleanor Africa,eleanorafrica@gmail.com,802080,INR,pending
CUST-002341,Evangelia,Averir,Evangelia Averir,evangeliaaverir@gmail.com,48060,INR,in_progress
CUST-002342,Florinda,Banquer,Florinda Banquer,florindabanquer@gmail.com,999090,INR,pending
CUST-002343,Annemarie,Beetner,Annemarie Beetner,annemariebeetner@gmail.com,10680,INR,overdue
CUST-002344,Fancy,Berk,Fancy Berk,fancyberk@gmail.com,314170,INR,active
CUST-002345,Brenna,Aggappera,Brenna Aggappera,brennaaggappera@gmail.com,64710,INR,recovered
CUST-002346,Erica,Amerigo,Erica Amerigo,ericaamerigo@gmail.com,420810,INR,recovered
CUST-002347,Giovanna,Alon,Giovanna Alon,giovannaalon@gmail.com,25800,INR,active
CUST-002348,Cammi,Bibbye,Cammi Bibbye,cammibibbye@gmail.com,959090,INR,in_progress
CUST-002349,Agnella,Adelaida,Agnella Adelaida,agnellaadelaida@gmail.com,713540,INR,overdue
CUST-002350,Georgeta,Audette,Georgeta Audette,georgetaaudette@gmail.com,538030,INR,recovered
CUST-002351,Georgianne,Bixby,Georgianne Bixby,georgiannebixby@gmail.com,480950,INR,active
CUST-002352,Eddie,Armond,Eddie Armond,eddiearmond@gmail.com,404600,INR,overdue
CUST-002353,Kiran,Annunciata,Kiran Annunciata,kiranannunciata@gmail.com,844860,INR,active
CUST-002354,Elsbeth,Bensky,Elsbeth Bensky,elsbethbensky@gmail.com,857870,INR,pending
CUST-002355,Jeanie,Aleron,Jeanie Aleron,jeaniealeron@gmail.com,345460,INR,overdue
CUST-002356,Babita,Barncard,Babita Barncard,babitabarncard@gmail.com,783370,INR,recovered
CUST-002357,Ermengarde,Audwen,Ermengarde Audwen,ermengardeaudwen@gmail.com,858310,INR,pending
CUST-002358,Blanche,Bish,Blanche Bish,blanchebish@gmail.com,778470,INR,recovered
CUST-002359,Isis,Ashok,Isis Ashok,isisashok@gmail.com,454170,INR,recovered
CUST-002360,Dido,Bartle,Dido Bartle,didobartle@gmail.com,434930,INR,in_progress
CUST-002361,Avrit,Bodwell,Avrit Bodwell,avritbodwell@gmail.com,681210,INR,recovered
CUST-002362,Consolata,Ardme,Consolata Ardme,consolataardme@gmail.com,226070,INR,active
CUST-002363,Felicle,Acus,Felicle Acus,felicleacus@gmail.com,988440,INR,recovered
CUST-002364,Andromache,Alo,Andromache Alo,andromachealo@gmail.com,501570,INR,active
CUST-002365,Brinn,Anton,Brinn Anton,brinnanton@gmail.com,554780,INR,overdue
CUST-002366,Indira,Alsworth,Indira Alsworth,indiraalsworth@gmail.com,755870,INR,active
CUST-002367,Dell,Attenweiler,Dell Attenweiler,dellattenweiler@gmail.com,413460,INR,pending
CUST-002368,Fredelia,Agnew,Fredelia Agnew,fredeliaagnew@gmail.com,197020,INR,pending
CUST-002369,Mukesh,Bloem,Mukesh Bloem,mukeshbloem@gmail.com,90250,INR,overdue
CUST-002370,Anica,Beryle,Anica Beryle,anicaberyle@gmail.com,576200,INR,pending
CUST-002371,Alika,Surana,Alika Surana,alikasurana@gmail.com,86420,INR,active
CUST-002372,Carlye,Allcot,Carlye Allcot,carlyeallcot@gmail.com,926160,INR,overdue
CUST-002373,Dynah,Balbinder,Dynah Balbinder,dynahbalbinder@gmail.com,61730,INR,recovered
CUST-002374,Camellia,Alix,Camellia Alix,camelliaalix@gmail.com,761060,INR,recovered
CUST-002375,Anneliese,Bergerac,Anneliese Bergerac,anneliesebergerac@gmail.com,447420,INR,recovered
CUST-002376,Charmain,Ailee,Charmain Ailee,charmainailee@gmail.com,456870,INR,recovered
CUST-002377,Hetty,Aurita,Hetty Aurita,hettyaurita@gmail.com,25100,INR,in_progress
CUST-002378,Carlee,Abdulla,Carlee Abdulla,carleeabdulla@gmail.com,913210,INR,active
CUST-002379,Carmella,Adlai,Carmella Adlai,carmellaadlai@gmail.com,779710,INR,overdue
CUST-002380,Jan,Artimas,Jan Artimas,janartimas@gmail.com,622150,INR,pending
CUST-002381,Dorella,Aluino,Dorella Aluino,dorellaaluino@gmail.com,405090,INR,pending
CUST-002382,Brandi,Addia,Brandi Addia,brandiaddia@gmail.com,870680,INR,in_progress
CUST-002383,Charisse,Ajit,Charisse Ajit,charisseajit@gmail.com,748530,INR,in_progress
CUST-002384,Darleen,Barnum,Darleen Barnum,darleenbarnum@gmail.com,219010,INR,in_progress
CUST-002385,Glennie,Athene,Glennie Athene,glennieathene@gmail.com,616970,INR,overdue
CUST-002386,Dianemarie,Patil,Dianemarie Patil,dianemariepatil@gmail.com,695690,INR,recovered
CUST-002387,Hanni,Bartolome,Hanni Bartolome,hannibartolome@gmail.com,875610,INR,recovered
CUST-002388,Bessy,Alcus,Bessy Alcus,bessyalcus@gmail.com,966460,INR,in_progress
CUST-002389,Irma,Blinni,Irma Blinni,irmablinni@gmail.com,307960,INR,in_progress
CUST-002390,Berthe,Ambrosine,Berthe Ambrosine,bertheambrosine@gmail.com,819490,INR,in_progress
CUST-002391,Catie,Amadis,Catie Amadis,catieamadis@gmail.com,784570,INR,pending
CUST-002392,Alexis,Aldwin,Alexis Aldwin,alexisaldwin@gmail.com,114650,INR,in_progress
